node mean_tx_out median_tx_out mean_tx_in mean_tx_int count.mean_tx_all count.median_tx_all
50934 0 0 0 0 0.006097560975609756 0.006097560975609756
50935 0 0 0 0 0.005291005291005291 0.005291005291005291
50936 0 0 0.0015105740181268882 0.0015105740181268882 0.0015105740181268882 0.0015105740181268882
50937 0 0 0 0 0 0
50938 4.344066625570417e-06 7.724811321483472e-06 4.343278683167541e-06 7.713311633216605e-06 8.892830228012167e-06 0.001287001287001287
50939 0 0 0 0 0 0
50940 0 0 0 0 9.993703966501104e-07 9.993703966501104e-07
50941 0 0 0 0 0.009174311926605505 0.009174311926605505
50942 0 0 0 0 0 0
50943 0 0 9.10278408651286e-07 9.10278408651286e-07 9.10278408651286e-07 9.10278408651286e-07
50944 0 0 0 0 0 0
50945 0 0 0 0 0 0
50946 0 0 0 0 3.732628812087148e-07 3.732628812087148e-07
50947 0 0 0 0 0 0
50948 0 0 0 0 0.0047169811320754715 0.0047169811320754715
50949 0 0 0 0 0 0
50950 7.962507962507963e-06 0.00025258903763576663 6.825014588468683e-06 8.845017601585028e-06 1.592488912295948e-05 1.0
50951 0 0 0 0 0 0
50952 0 0 0 0 0.009900990099009901 0.009900990099009901
50953 0 0 0 0 0 0
50954 0 0 0 0 0.011363636363636364 0.011363636363636364
50955 0 0 0 0 0.011111111111111112 0.011111111111111112
50956 0 0 0 0 0.010101010101010102 0.010101010101010102
50957 0 0 1.6121751467079383e-06 1.6121751467079383e-06 2.5713451863775273e-06 2.5713451863775273e-06
50958 0 0 0 0 0 0
50959 8.952551477170994e-05 8.952551477170994e-05 0 0 5.423140540687112e-05 5.423140540687112e-05
50960 0 0 0 0 1.7743709854856454e-05 1.7743709854856454e-05
50961 6.342481305536352e-07 6.342481305536352e-07 0 0 9.359291014987033e-07 1.9219311564259767e-05
50962 0 0 0 0 0.038461538461538464 0.038461538461538464
50963 0 0 0 0 0 0
50964 0 0 0 0 0.0072992700729927005 0.0072992700729927005
50965 0 0 0 0 0 0
50966 0 0 0 0 0.0010395010395010396 0.0010395010395010396
50967 0 0 0 0 0 0
50968 0 0 0 0 0 0
50969 0 0 0 0 0 0
50970 0 0 0 0 0 0
50971 0 0 0 0 0 0
50972 0 0 0 0 2.0336433758236e-07 2.0336433758236e-07
50973 0 0 0 0 0 0
50974 0 0 0 0 0.0033112582781456954 0.0033112582781456954
50975 0 0 0 0 6.988999315078067e-06 6.988999315078067e-06
50976 0 0 0 0 0 0
50977 0 0 0 0 0.007692307692307693 0.007692307692307693
50978 0 0 0 0 1.0 1.0
50979 0 0 0 0 0.006944444444444444 0.006944444444444444
50980 0 0 0 0 0 0
50981 0 0 0 0 0.009708737864077669 0.009708737864077669
50982 0 0 0 0 0 0
50983 0 0 0 0 0 0
50984 0 0 0 0 0.006993006993006993 0.006993006993006993
50985 0 0 0 0 0.0033333333333333335 0.0033333333333333335
50986 0 0 0 0 0 0
50987 0 0 1.6550893168949863e-06 1.6550893168949863e-06 1.6550893168949863e-06 1.6550893168949863e-06
50988 0 0 0 0 0.008130081300813009 0.008130081300813009
50989 0 0 0 0 0 0
50990 0 0 3.734069990661091e-07 3.734069990661091e-07 3.734069990661091e-07 3.734069990661091e-07
50991 0 0 0 0 0.006666666666666667 0.006666666666666667
50992 0 0 0 0 0 0
50993 0 0 0 0 0 0
50994 0 0 0 0 0 0
50995 0 0 0 0 2.6875290589079493e-06 2.6875290589079493e-06
50996 0 0 0 0 2.4112770605568123e-06 2.4112770605568123e-06
50997 0 0 0 0 0.011494252873563218 0.011494252873563218
50998 0 0 0 0 0 0
50999 0 0 0 0 0.00032299741602067185 0.00032299741602067185
51000 0 0 0 0 0.011235955056179775 0.011235955056179775
51001 0 0 0 0 0.008130081300813009 0.008130081300813009
51002 0 0 0 0 0.009174311926605505 0.009174311926605505
51003 0 0 2.203856749311295e-05 2.203856749311295e-05 4.401311590854075e-05 4.401311590854075e-05
51004 0 0 0 0 0 0
51005 0 0 0.0003069367710251688 0.0003069367710251688 0.0003069367710251688 0.0003069367710251688
51006 0 0 0 0 0 0
51007 0 0 0 0 0 0
51008 0 0 0 0 0 0
51009 0 0 0 0 0.00819672131147541 0.00819672131147541
51010 0 0 8.403255421150154e-07 8.403255421150154e-07 8.403255421150154e-07 8.403255421150154e-07
51011 0 0 0 0 0.015151515151515152 0.015151515151515152
51012 0 0 0 0 0 0
51013 0 0 0 0 0 0
51014 0 0 0 0 0.0001680672268907563 0.0001680672268907563
51015 0 0 0 0 0 0
51016 0 0 6.888807754042008e-06 1.3026430627743691e-05 6.888807754042008e-06 1.3026430627743691e-05
51017 0 0 0 0 0 0
51018 0 0 0 0 0.008695652173913044 0.008695652173913044
51019 0 0 1.095853782421519e-06 1.095853782421519e-06 1.095853782421519e-06 1.095853782421519e-06
51020 0 0 0 0 0.011627906976744186 0.011627906976744186
51021 0 0 0 0 0.011904761904761904 0.011904761904761904
51022 0 0 6.0250219160172195e-06 6.0250219160172195e-06 6.0250219160172195e-06 6.0250219160172195e-06
51023 0.005154639175257732 0.005154639175257732 5.110085992920173e-06 5.869250702109116e-06 5.6997079391035345e-06 7.293254468941676e-06
51024 0 0 0 0 2.4934546814611646e-05 2.4934546814611646e-05
51025 0 0 2.462447672986949e-05 2.462447672986949e-05 4.9198071435599724e-05 4.9198071435599724e-05
51026 0 0 0 0 0 0
51027 0 0 6.251859928328678e-07 6.251859928328678e-07 6.251859928328678e-07 6.251859928328678e-07
51028 0 0 0 0 0.007352941176470588 0.007352941176470588
51029 0 0 0 0 0 0
51030 0 0 0 0 0 0
51031 0 0 0 0 2.6307897104552845e-06 2.6307897104552845e-06
51032 0 0 0 0 5.6126171633832856e-05 5.6126171633832856e-05
51033 0 0 0 0 0 0
51034 0 0 0 0 0 0
51035 0 0 0 0 0 0
51036 0 0 0 0 0.008620689655172414 0.008620689655172414
51037 0 0 0 0 0.006622516556291391 0.006622516556291391
51038 0 0 0 0 9.28914795290402e-07 9.28914795290402e-07
51039 0 0 0 0 0 0
51040 0 0 0 0 0.0007122507122507123 0.0007122507122507123
51041 3.4893783323563075e-06 3.4893783323563075e-06 0 0 6.978732313275294e-06 6.978732313275294e-06
51042 0 0 0 0 0 0
51043 0 0 0 0 0 0
51044 0 0 0 0 0.011111111111111112 0.011111111111111112
51045 0 0 0 0 0.005555555555555556 0.005555555555555556
51046 0 0 0 0 0 0
51047 0 0 0 0 0 0
51048 0 0 0 0 0.008620689655172414 0.008620689655172414
51049 0 0 0 0 0 0
51050 0 0 0 0 0.015151515151515152 0.015151515151515152
51051 0 0 0 0 0 0
51052 0 0 6.809762475484855e-06 6.809762475484855e-06 8.78665903984662e-07 8.78665903984662e-07
51053 0 0 0 0 4.8983590497183446e-05 4.8983590497183446e-05
51054 0 0 1.0583283562502578e-06 0.0011904761904761906 1.0583283562502578e-06 0.0011904761904761906
51055 0 0 0 0 0 0
51056 0 0 0 0 0 0
51057 0 0 0 0 4.734915742174368e-06 4.734915742174368e-06
51058 0 0 0 0 0.007246376811594203 0.007246376811594203
51059 0 0 0 0 0.00625 0.00625
51060 1.099358963788215e-06 1.3102768287369915e-06 1.3741428097152995e-06 1.3924318543850465e-06 2.747941242421178e-06 0.001607717041800643
51061 0 0 0 0 0 0
51062 0 0 0 0 0.009345794392523364 0.009345794392523364
51063 0 0 0 0 0 0
51064 0 0 0 0 0 0
51065 0 0 0.0002846569883290635 0.0002846569883290635 4.608825901601567e-05 4.608825901601567e-05
51066 0 0 0 0 0.015151515151515152 0.015151515151515152
51067 0 0 0 0 0.007518796992481203 0.007518796992481203
51068 0 0 0 0 4.1307293215690165e-06 4.1307293215690165e-06
51069 0 0 0 0 0 0
51070 0 0 0 0 0 0
51071 0 0 0 0 0 0
51072 0 0 0 0 0.020833333333333332 0.020833333333333332
51073 0 0 0 0 0 0
51074 0 0 0 0 0 0
51075 0 0 0 0 0 0
51076 0 0 1.083364931477168e-06 7.603805248298458e-07 1.083364931477168e-06 7.603805248298458e-07
51077 0 0 0 0 0.00011159468809284678 0.00011159468809284678
51078 0 0 0 0 0 0
51079 0 0 0 0 0.006134969325153374 0.006134969325153374
51080 0 0 0 0 0.0019801980198019802 0.0019801980198019802
51081 0 0 0 0 0.00980392156862745 0.00980392156862745
51082 0 0 0 0 0.011111111111111112 0.011111111111111112
51083 0 0 0 0 0.010309278350515464 0.010309278350515464
51084 0 0 0 0 0 0
51085 0 0 4.4182491362322935e-06 4.4182491362322935e-06 4.4182491362322935e-06 4.4182491362322935e-06
51086 0 0 0 0 0 0
51087 0 0 1.2473742771466065e-06 2.3185717597959656e-06 1.2473742771466065e-06 2.3185717597959656e-06
51088 0 0 0 0 0 0
51089 0 0 0 0 0.037037037037037035 0.037037037037037035
51090 0 0 0 0 0 0
51091 0 0 5.046009514755541e-07 5.046009514755541e-07 5.046009514755541e-07 5.046009514755541e-07
51092 0 0 0 0 0 0
51093 0 0 0 0 0 0
51094 0 0 0 0 1.1415916070185052e-05 1.1415916070185052e-05
51095 0 0 0.006369426751592357 0.006369426751592357 0.006369426751592357 0.006369426751592357
51096 0 0 0 0 0 0
51097 3.4814335150641627e-06 3.4814335150641627e-06 0 0 5.953125093017579e-06 5.953125093017579e-06
51098 0 0 0 0 8.564114817374534e-07 8.564114817374534e-07
51099 0 0 0 0 0 0
51100 0 0 0 0 8.67028969171918e-07 8.67028969171918e-07
51101 0 0 0 0 0 0
51102 0 0 0 0 0 0
51103 0 0 0 0 0 0
51104 0 0 2.7964391542029956e-06 0.00011532695190866105 2.7964391542029956e-06 0.00011532695190866105
51105 1.7179370668114314e-06 1.7179370668114314e-06 1.7179370668114314e-06 1.7179370668114314e-06 4.294831599652978e-06 1.0
51106 0 0 0 0 0 0
51107 0 0 0.002178649237472767 0.002178649237472767 0.0001413827230312456 0.0001413827230312456
51108 0 0 0 0 0 0
51109 0 0 0 0 0 0
51110 0 0 0 0 0.006896551724137931 0.006896551724137931
51111 0 0 3.710299792223212e-05 3.710299792223212e-05 7.407681765991333e-05 7.407681765991333e-05
51112 0 0 0 0 0.014492753623188406 0.014492753623188406
51113 0 0 0 0 0 0
51114 0 0 0 0 0 0
51115 0 0 0 0 0 0
51116 0 0 0 0 0 0
51117 0 0 0 0 0.001326259946949602 0.001326259946949602
51118 0 0 0 0 0.005 0.005
51119 0 0 0 0 0.01282051282051282 0.01282051282051282
51120 0 0 0 0 0 0
51121 0 0 0 0 0.012658227848101266 0.012658227848101266
51122 0 0 0 0 0 0
51123 4.591033069670304e-07 4.591033069670304e-07 4.808501430529175e-07 4.808501430529175e-07 1.3753209655303306e-06 9.836904129532354e-06
51124 0 0 0 0 0.01098901098901099 0.01098901098901099
51125 0 0 0 0 0 0
51126 0 0 0 0 0 0
51127 0 0 0.08333333333333333 0.08333333333333333 8.574858514834505e-05 8.574858514834505e-05
51128 0 0 0 0 0.006944444444444444 0.006944444444444444
51129 0 0 0 0 0.008333333333333333 0.008333333333333333
51130 3.364514532515846e-07 3.364514532515846e-07 0 0 6.729026801040846e-07 6.729026801040846e-07
51131 0 0 0 0 6.736651493481952e-07 6.736651493481952e-07
51132 0 0 0 0 0.00398406374501992 0.00398406374501992
51133 0 0 0 0 0 0
51134 7.551116338161643e-06 1.169378650653975e-05 7.554396375400619e-06 1.1699258851951729e-05 1.6978697394335906e-05 0.0013175230566534915
51135 0 0 0 0 0 0
51136 0 0 3.393741939862893e-05 3.393741939862893e-05 6.772314777190844e-05 6.772314777190844e-05
51137 0 0 0 0 0.006896551724137931 0.006896551724137931
51138 0 0 0 0 0.0006002400960384153 0.0006002400960384153
51139 0 0 0 0 0.003968253968253968 0.003968253968253968
51140 0 0 0 0 0 0
51141 0 0 0 0 0 0
51142 0 0 0 0 0 0
51143 0 0 0 0 0 0
51144 0 0 7.344074286780225e-07 7.344074286780225e-07 7.344074286780225e-07 7.344074286780225e-07
51145 0 0 0 0 0.014084507042253521 0.014084507042253521
51146 0 0 0 0 0 0
51147 3.306862997327393e-07 3.306862997327393e-07 9.965890080218772e-07 0.002652519893899204 1.619764758324619e-06 1.5991556458190076e-05
51148 0 0 0 0 0.008264462809917356 0.008264462809917356
51149 0 0 3.854530036425309e-06 3.854530036425309e-06 3.854530036425309e-06 3.854530036425309e-06
51150 0 0 0 0 0 0
51151 0 0 0 0 0.010526315789473684 0.010526315789473684
51152 0 0 0 0 0.01282051282051282 0.01282051282051282
51153 9.560695597968927e-07 9.560695597968927e-07 0 0 1.0688728201674924e-06 1.0688728201674924e-06
51154 0 0 0 0 0.011363636363636364 0.011363636363636364
51155 0 0 0 0 0 0
51156 0 0 1.1781432744748662e-06 1.6377950692541645e-06 1.1781432744748662e-06 1.6377950692541645e-06
51157 0 0 0 0 0.058823529411764705 0.058823529411764705
51158 0 0 0 0 0 0
51159 0 0 0 0 0 0
51160 0 0 0 0 0 0
51161 0 0 1.1256064204590223e-05 1.1256064204590223e-05 2.2495669583605156e-05 2.2495669583605156e-05
51162 0 0 0 0 0.009259259259259259 0.009259259259259259
51163 0 0 0 0 0 0
51164 0 0 1.0 1.0 1.0 1.0
51165 0 0 0 0 0.0021691973969631237 0.0021691973969631237
51166 0 0 0 0 0.007518796992481203 0.007518796992481203
51167 0 0 0 0 0 0
51168 0 0 0 0 2.0861409313367576e-06 2.0861409313367576e-06
51169 0 0 0 0 3.834752831006277e-06 3.834752831006277e-06
51170 0 0 0 0 0 0
51171 0 0 0 0 0 0
51172 0 0 0 0 0 0
51173 0 0 0 0 0 0
51174 0 0 0 0 0 0
51175 0 0 0 0 0.00819672131147541 0.00819672131147541
51176 0 0 0 0 0 0
51177 0 0 0 0 0 0
51178 0 0 0 0 1.2777838117568888e-06 1.2777838117568888e-06
51179 0 0 0 0 0.009174311926605505 0.009174311926605505
51180 0 0 0 0 0.0125 0.0125
51181 4.515102793087739e-07 4.515102793087739e-07 1.6574750467131716e-06 2.9016963316754974e-06 1.5681172901553282e-06 1.6588287010541857e-06
51182 0 0 0 0 8.005059197412765e-06 8.005059197412765e-06
51183 0 0 3.4881611809518496e-06 3.4881611809518496e-06 1.7178927983357054e-06 1.7178927983357054e-06
51184 0 0 3.127286828493336e-06 3.127286828493336e-06 3.127286828493336e-06 3.127286828493336e-06
51185 0 0 0 0 0.008547008547008548 0.008547008547008548
51186 0 0 0 0 0.00909090909090909 0.00909090909090909
51187 0 0 0 0 0 0
51188 0 0 0 0 0 0
51189 0 0 0 0 0.007751937984496124 0.007751937984496124
51190 0 0 0 0 0 0
51191 0 0 0 0 6.345580303318739e-06 6.345580303318739e-06
51192 0 0 0 0 0 0
51193 0 0 0 0 0.016666666666666666 0.016666666666666666
51194 0 0 0.0014858841010401188 0.0014858841010401188 3.712687490718281e-06 0.0008665511265164644
51195 0 0 2.2643117522534996e-07 2.2643117522534996e-07 4.438038875001526e-07 4.438038875001526e-07
51196 0.00043402777777777775 0.00032615786040443573 0 0 0.00034054146092286734 0.00029048656499636893
51197 0 0 0 0 0 0
51198 0 0 0.009615384615384616 0.009615384615384616 8.057767748542854e-07 8.057767748542854e-07
51199 0 0 0 0 0 0
51200 0 0 0 0 0.01694915254237288 0.01694915254237288
51201 0.005405405405405406 0.005405405405405406 0 0 0.005405405405405406 0.005405405405405406
51202 0 0 0.017857142857142856 0.017857142857142856 0.017857142857142856 0.017857142857142856
51203 0 0 0 0 8.283906027370025e-06 8.283906027370025e-06
51204 0 0 0 0 0.006666666666666667 0.006666666666666667
51205 0 0 0 0 0 0
51206 0 0 0 0 0 0
51207 0.0015987210231814548 0.0015987210231814548 0.002244668911335578 0.002244668911335578 0.0035739814152966403 0.006578947368421052
51208 0 0 0 0 0.004273504273504274 0.004273504273504274
51209 0 0 0 0 0 0
51210 0 0 0 0 0.00015257857796765334 0.00015257857796765334
51211 0 0 0 0 0.00641025641025641 0.00641025641025641
51212 0 0 0 0 0 0
51213 0 0 1.9949089922517735e-06 1.9949089922517735e-06 1.9949089922517735e-06 1.9949089922517735e-06
51214 0 0 0 0 0.014492753623188406 0.014492753623188406
51215 0 0 0 0 0.012345679012345678 0.012345679012345678
51216 0 0 0 0 0.009009009009009009 0.009009009009009009
51217 0 0 0 0 0.009615384615384616 0.009615384615384616
51218 0 0 0 0 0 0
51219 0 0 0 0 0 0
51220 0 0 0 0 0 0
51221 0 0 0 0 0.006578947368421052 0.006578947368421052
51222 0 0 0 0 0.003816793893129771 0.003816793893129771
51223 0 0 0 0 2.364457475232308e-05 2.364457475232308e-05
51224 2.522279929184469e-07 2.522279929184469e-07 0 0 4.989904176375149e-07 4.989904176375149e-07
51225 0 0 0 0 0.0125 0.0125
51226 0 0 0.00038299502106472615 0.00038299502106472615 0.00038299502106472615 0.00038299502106472615
51227 0 0 0.0012674271229404308 0.0012674271229404308 4.84052292169123e-07 4.84052292169123e-07
51228 0.001610305958132045 0.001610305958132045 0 0 0.001962708537782139 0.001962708537782139
51229 0 0 0 0 0 0
51230 0 0 0 0 0 0
51231 0 0 0 0 0.0056179775280898875 0.0056179775280898875
51232 0 0 0 0 0 0
51233 0 0 0 0 0.008695652173913044 0.008695652173913044
51234 0 0 0 0 0 0
51235 0 0 0 0 0 0
51236 0 0 0 0 0 0
51237 0 0 0 0 0 0
51238 0 0 0 0 0.00228310502283105 0.00228310502283105
51239 0 0 0 0 0 0
51240 0 0 0 0 0.002577319587628866 0.002577319587628866
51241 0 0 0 0 0 0
51242 0 0 0 0 0 0
51243 0 0 0 0 1.47136935932164e-06 1.47136935932164e-06
51244 0 0 4.969931911932806e-05 4.969931911932806e-05 9.497127119046488e-05 9.497127119046488e-05
51245 0 0 3.346888230667537e-06 3.346888230667537e-06 3.346888230667537e-06 3.346888230667537e-06
51246 0 0 0 0 3.913450136775082e-06 3.913450136775082e-06
51247 0 0 0 0 0.0016835016835016834 0.0016835016835016834
51248 0 0 0 0 0 0
51249 0 0 0.004132231404958678 0.004132231404958678 0.004132231404958678 0.004132231404958678
51250 0 0 2.9131841977236377e-06 3.4830705356614176e-06 2.9131841977236377e-06 3.4830705356614176e-06
51251 0 0 0 0 0.008 0.008
51252 0 0 0 0 0.0072992700729927005 0.0072992700729927005
51253 0 0 0 0 0 0
51254 0 0 0 0 0 0
51255 0 0 0 0 0 0
51256 0 0 0 0 0 0
51257 0 0 0.0017271157167530224 0.0017271157167530224 0.0017271157167530224 0.0017271157167530224
51258 0 0 0 0 0.008064516129032258 0.008064516129032258
51259 0 0 0 0 0.006211180124223602 0.006211180124223602
51260 2.9370904594490605e-06 2.9370904594490605e-06 7.636006826590103e-06 7.636006826590103e-06 1.0925618390000874e-05 1.5404641418459382e-05
51261 0 0 0 0 0 0
51262 0 0 0 0 0 0
51263 0 0 0 0 0.013333333333333334 0.013333333333333334
51264 0 0 0 0 0 0
51265 0 0 0 0 0 0
51266 0 0 0 0 0.00847457627118644 0.00847457627118644
51267 0 0 0 0 0.00819672131147541 0.00819672131147541
51268 0 0 0 0 0 0
51269 0 0 0 0 0 0
51270 0 0 0 0 1.3392438629149983e-05 1.3392438629149983e-05
51271 0 0 0 0 0 0
51272 0 0 0 0 0.009174311926605505 0.009174311926605505
51273 0 0 0 0 0.0006738544474393531 0.0006738544474393531
51274 0 0 0 0 0 0
51275 0 0 0 0 0.007246376811594203 0.007246376811594203
51276 0 0 0 0 0.006622516556291391 0.006622516556291391
51277 0 0 0 0 0 0
51278 0 0 0 0 3.7334328915437745e-05 3.7334328915437745e-05
51279 0 0 0 0 0 0
51280 0 0 1.1193445118538583e-05 1.1193445118538583e-05 1.1193445118538583e-05 1.1193445118538583e-05
51281 0 0 0 0 0.007142857142857143 0.007142857142857143
51282 0 0 0 0 0.01282051282051282 0.01282051282051282
51283 0 0 0 0 0.007874015748031496 0.007874015748031496
51284 0 0 0 0 0 0
51285 0 0 1.1047441025997943e-06 1.1047441025997943e-06 1.1047441025997943e-06 1.1047441025997943e-06
51286 0 0 0.0001599488163787588 0.0001599488163787588 0.0001599488163787588 0.0001599488163787588
51287 0 0 0 0 0 0
51288 0 0 3.7958414279651787e-07 3.7958414279651787e-07 3.7958414279651787e-07 3.7958414279651787e-07
51289 3.690963046077983e-06 3.690963046077983e-06 5.155728788042834e-06 5.155728788042834e-06 1.1046428137461751e-05 1.2883111529096507e-05
51290 0 0 0 0 0.007518796992481203 0.007518796992481203
51291 0 0 0 0 0.001567398119122257 0.001567398119122257
51292 0 0 0 0 0 0
51293 0 0 0 0 0.0033222591362126247 0.0033222591362126247
51294 0 0 0 0 0 0
51295 0 0 6.387437698529548e-07 6.387437698529548e-07 7.027229107345141e-07 7.027229107345141e-07
51296 0 0 0 0 0 0
51297 0 0 0 0 9.476876421531463e-05 9.476876421531463e-05
51298 0 0 0 0 0 0
51299 0 0 0 0 0 0
51300 0 0 0 0 0.008771929824561403 0.008771929824561403
51301 0 0 0 0 0 0
51302 0 0 0 0 0 0
51303 1.9473608878407758e-06 1.9473608878407758e-06 0 0 2.9210384876031125e-06 6.36213258684311e-06
51304 0 0 2.357645372413663e-06 2.357645372413663e-06 4.715279627870132e-06 4.715279627870132e-06
51305 0 0 0.0064516129032258064 0.0064516129032258064 5.902849718758725e-07 5.902849718758725e-07
51306 0 0 0 0 0 0
51307 0 0 0 0 0 0
51308 0 0 0 0 0.008695652173913044 0.008695652173913044
51309 0 0 0 0 0.013513513513513514 0.013513513513513514
51310 0 0 0 0 0.009259259259259259 0.009259259259259259
51311 0 0 0 0 0.008333333333333333 0.008333333333333333
51312 0 0 1.1155145013166789e-06 0.00205761316872428 1.1155145013166789e-06 0.00205761316872428
51313 0 0 0.0008058017727639 0.0008058017727639 0.0011363636363636363 0.0011363636363636363
51314 0 0 0 0 0.006944444444444444 0.006944444444444444
51315 0 0 0 0 0 0
51316 0 0 3.8410850911739163e-07 3.8410850911739163e-07 3.8410850911739163e-07 3.8410850911739163e-07
51317 0 0 0 0 0 0
51318 0 0 0 0 0.010309278350515464 0.010309278350515464
51319 0 0 0 0 1.3228825611006383e-06 1.3228825611006383e-06
51320 0 0 0 0 0 0
51321 4.7185547255617796e-07 4.7185547255617796e-07 4.1328906180903235e-07 4.1328906180903235e-07 1.2397134774210984e-06 3.326458652118954e-06
51322 0 0 0 0 0 0
51323 0 0 0 0 0.0078125 0.0078125
51324 0 0 0 0 0 0
51325 0 0 0 0 0.01282051282051282 0.01282051282051282
51326 0 0 0 0 1.1317581523369109e-06 1.1317581523369109e-06
51327 0 0 2.4358755754756048e-05 2.4358755754756048e-05 4.865588127964968e-05 4.865588127964968e-05
51328 0 0 0 0 0.006493506493506494 0.006493506493506494
51329 0 0 0 0 0.01282051282051282 0.01282051282051282
51330 0 0 0 0 0.01098901098901099 0.01098901098901099
51331 0 0 0 0 0 0
51332 0 0 3.6003600360036005e-05 3.6003600360036005e-05 7.170771933598652e-05 7.170771933598652e-05
51333 0 0 0 0 0 0
51334 0 0 0 0 0.0070921985815602835 0.0070921985815602835
51335 0 0 0 0 0.006289308176100629 0.006289308176100629
51336 0 0 0 0 2.8805161885009795e-05 2.8805161885009795e-05
51337 0.0006770480704129993 0.0006770480704129993 1.191859598939245e-05 1.191859598939245e-05 2.3813209187136106e-05 0.00045682960255824577
51338 0 0 0 0 6.6818567543549e-06 6.6818567543549e-06
51339 0 0 0 0 0 0
51340 0 0 0 0 0.008620689655172414 0.008620689655172414
51341 0 0 0 0 3.630080297376178e-06 3.630080297376178e-06
